agent,time_step,Reward,Action_0_0,Action_0_1,Action_0_2,Action_1_0,Action_1_1,Action_1_2,Action_1_3,Action_2_0,Action_2_1,Action_3_0,Action_3_1,Action_3_2,Action_4_0,Action_4_1,Action_4_2,Action_4_3,state_0_0,state_0_1,state_0_2,state_0_3,state_0_4,state_0_5,state_0_6,state_0_7,state_1_0,state_1_1,state_1_2,state_1_3,state_1_4,state_1_5,state_1_6,state_1_7,state_2_0,state_2_1,state_2_2,state_2_3,state_2_4,state_2_5,state_3_0,state_3_1,state_3_2,state_3_3,state_3_4,state_3_5,state_3_6,state_3_7,state_4_0,state_4_1,state_4_2,state_4_3,state_4_4,state_4_5,state_4_6,state_4_7,next_state_0_0,next_state_0_1,next_state_0_2,next_state_0_3,next_state_0_4,next_state_0_5,next_state_0_6,next_state_0_7,next_state_1_0,next_state_1_1,next_state_1_2,next_state_1_3,next_state_1_4,next_state_1_5,next_state_1_6,next_state_1_7,next_state_2_0,next_state_2_1,next_state_2_2,next_state_2_3,next_state_2_4,next_state_2_5,next_state_3_0,next_state_3_1,next_state_3_2,next_state_3_3,next_state_3_4,next_state_3_5,next_state_3_6,next_state_3_7,next_state_4_0,next_state_4_1,next_state_4_2,next_state_4_3,next_state_4_4,next_state_4_5,next_state_4_6,next_state_4_7
0,0,0.14143242853036755,0.0,0.8166000247001648,0.0,,,,,,,,,,,,,,0.0,0.5802606003876988,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.5168757086300141,0.2,0.365328,0.4083,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,-0.020508223329600003,,,,0.35100001096725464,0.0,0.0,0.3046000003814697,,,,,,,,,,,,,,,,,,0.0,-0.0872721872124348,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.136666284198384,0.26669000208377835,0.3,0.0,0.1523,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,0,-0.01202075694694317,,,,,,,,0.9430000185966492,0.32493264419045653,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.043636093596217396,0.2,0.1234744047923735,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.068333142089192,0.28958500176668167,0.12843439349584845,0.2,0.3578,,,,,,,,,,,,,,,,
3,0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4343105697070666,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3641100351381805,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,0,-0.037926624605184,,,,,,,,,,,,,0.6158000230789185,0.0,0.0,0.48420000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.008317145438222009,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.050177648748909495,0.3170020043849945,0.3,0.0,0.246942,0.2,0.3578
0,1,0.03577590114473044,0.0,0.4702000021934509,0.0,,,,,,,,,,,,,,0.0435,0.5168757086300141,0.2,0.365328,0.4083,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.7752813229123358,0.2,0.46827199999999997,0.6434000000000001,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,-0.07108275495519999,,,,0.17399999499320987,0.0,-0.0,0.47560000419616705,,,,,,,,,,,,,,,,,,0.0435,-0.136666284198384,0.26669000208377835,0.3,0.0,0.1523,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.07604145071952605,0.29975000113248823,0.3,0.0,0.3901,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,1,-0.012856559829808599,,,,,,,,1.0,0.33798524604170643,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.068333142089192,0.28958500176668167,0.12843439349584845,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.03802072535976302,0.38458500176668164,0.15398240473505714,0.2,0.3578,,,,,,,,,,,,,,,,
3,1,0.0,,,,,,,,,,0.29260000586509705,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3641100351381805,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.5914982115052619,0.2555940011143684,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,1,-0.062335736938944,,,,,,,,,,,,,0.0812000036239624,0.0,-0.0,0.21299999952316276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.050177648748909495,0.3170020043849945,0.3,0.0,0.246942,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.04986233667547898,0.33243000507354736,0.3,0.0,0.355572,0.2,0.3578
0,2,0.12049396378669229,0.46720001101493835,0.272599995136261,0.0,,,,,,,,,,,,,,0.087,0.7752813229123358,0.2,0.46827199999999997,0.6434000000000001,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,0.39452221927735515,0.28876800209283826,0.593024,0.7797,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,-0.059510882688,,,,0.5837000012397766,0.0,-0.0,-0.09220000356435776,,,,,,,,,,,,,,,,,,0.087,-0.07604145071952605,0.29975000113248823,0.3,0.0,0.3901,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.1550359391367076,0.41065300136804583,0.3,0.0,0.344,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,2,-0.017593441338170465,,,,,,,,0.9947999715805055,0.4052168545659399,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.03802072535976302,0.38458500176668164,0.15398240473505714,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.0775179695583538,0.47909099906682967,0.11962066755115615,0.2,0.3578,,,,,,,,,,,,,,,,
3,2,0.0,,,,,,,,,,0.6801000237464905,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.5914982115052619,0.2555940011143684,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,0.2672830782552417,0.38481300562620163,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,2,-0.062738436124608,,,,,,,,,,,,,0.46219998598098755,0.0,-0.0,0.0031999999191612005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.04986233667547898,0.33243000507354736,0.3,0.0,0.355572,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.08607572956198851,0.420248002409935,0.3,0.0,0.35720399999999997,0.2,0.3578
0,3,-0.022734513176500507,0.016300000250339508,-0.6782000064849854,0.0,,,,,,,,,,,,,,0.1304,0.39452221927735515,0.28876800209283826,0.593024,0.7797,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,0.563228848206445,0.2918650021404028,0.66352,0.44060000000000005,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,-0.0997227559968,,,,0.3353999853134155,0.0,-0.0,0.2962999939918518,,,,,,,,,,,,,,,,,,0.1304,-0.1550359391367076,0.41065300136804583,0.3,0.0,0.344,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,-0.13418747402060596,0.47437899857759475,0.3,0.0,0.49215000000000003,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,3,-0.011390185033203395,,,,,,,,0.7968000173568726,0.31479123039777934,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.0775179695583538,0.47909099906682967,0.11962066755115615,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,-0.067093737020303,0.5547870007157326,0.13497862339873978,0.2,0.3578,,,,,,,,,,,,,,,,
3,3,0.0,,,,,,,,,,0.2257000058889389,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,0.2672830782552417,0.38481300562620163,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,0.402418358085652,0.4276960067451,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
