agent,time_step,Reward,Action_0_0,Action_0_1,Action_0_2,Action_1_0,Action_1_1,Action_1_2,Action_1_3,Action_2_0,Action_2_1,Action_3_0,Action_3_1,Action_3_2,Action_4_0,Action_4_1,Action_4_2,Action_4_3,state_0_0,state_0_1,state_0_2,state_0_3,state_0_4,state_0_5,state_0_6,state_0_7,state_1_0,state_1_1,state_1_2,state_1_3,state_1_4,state_1_5,state_1_6,state_1_7,state_2_0,state_2_1,state_2_2,state_2_3,state_2_4,state_2_5,state_3_0,state_3_1,state_3_2,state_3_3,state_3_4,state_3_5,state_3_6,state_3_7,state_4_0,state_4_1,state_4_2,state_4_3,state_4_4,state_4_5,state_4_6,state_4_7,next_state_0_0,next_state_0_1,next_state_0_2,next_state_0_3,next_state_0_4,next_state_0_5,next_state_0_6,next_state_0_7,next_state_1_0,next_state_1_1,next_state_1_2,next_state_1_3,next_state_1_4,next_state_1_5,next_state_1_6,next_state_1_7,next_state_2_0,next_state_2_1,next_state_2_2,next_state_2_3,next_state_2_4,next_state_2_5,next_state_3_0,next_state_3_1,next_state_3_2,next_state_3_3,next_state_3_4,next_state_3_5,next_state_3_6,next_state_3_7,next_state_4_0,next_state_4_1,next_state_4_2,next_state_4_3,next_state_4_4,next_state_4_5,next_state_4_6,next_state_4_7
0,0,0.02645243799125951,0.6448000073432923,0.9574000239372253,0.0,,,,,,,,,,,,,,0.0,0.5759423678219677,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.46879853347195755,0.3225120013952255,0.376592,0.47869999999999996,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,-0.03802978678240001,,,,0.1807000041007996,0.0,0.0,0.4948999881744385,,,,,,,,,,,,,,,,,,0.0,-0.112249429000962,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.1411093395262672,0.23433300077915192,0.3,0.0,0.24745,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,0,-0.014389534150369981,,,,,,,,0.9757999777793885,0.36089606291647164,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.056124714490480995,0.2,0.13714050390825924,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0705546697531336,0.2927009978890419,0.1186041031959787,0.2,0.3578,,,,,,,,,,,,,,,,
3,0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.422234885271324,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3331149927837024,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,0,-0.032175681263040004,,,,,,,,,,,,,0.0,0.0,0.0,0.4269999861717224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.01657750905860099,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0603754070149,0.2,0.3,0.0,0.21777000000000002,0.2,0.3578
0,1,0.12538405393741736,-0.13529999554157246,0.2694999873638153,0.0,,,,,,,,,,,,,,0.0435,0.46879853347195755,0.3225120013952255,0.376592,0.47869999999999996,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.7140726518970391,0.2940277918075261,0.47474400000000005,0.6134499999999999,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,-0.09859660567680001,,,,0.2989000082015991,0.0,-0.0,0.4819000065326691,,,,,,,,,,,,,,,,,,0.0435,-0.1411093395262672,0.23433300077915192,0.3,0.0,0.24745,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.12413270519027361,0.2911240023374557,0.3,0.0,0.48840000000000006,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,1,-0.011226591516294878,,,,,,,,1.0,0.3121160610420492,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0705546697531336,0.2927009978890419,0.1186041031959787,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.062066352595136806,0.3877009978890419,0.1666096026230435,0.2,0.3578,,,,,,,,,,,,,,,,
3,1,0.0,,,,,,,,,,0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3331149927837024,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.5359950110252862,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,1,-0.07331343558643201,,,,,,,,,,,,,0.05909999832510948,0.0,-0.0,0.3546000123023987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0603754070149,0.2,0.3,0.0,0.21777000000000002,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.004520432444188975,0.2112289996817708,0.3,0.0,0.398616,0.2,0.3578
