agent,time_step,Reward,Action_0_0,Action_0_1,Action_0_2,Action_1_0,Action_1_1,Action_1_2,Action_1_3,Action_2_0,Action_2_1,Action_3_0,Action_3_1,Action_3_2,Action_4_0,Action_4_1,Action_4_2,Action_4_3,state_0_0,state_0_1,state_0_2,state_0_3,state_0_4,state_0_5,state_0_6,state_0_7,state_1_0,state_1_1,state_1_2,state_1_3,state_1_4,state_1_5,state_1_6,state_1_7,state_2_0,state_2_1,state_2_2,state_2_3,state_2_4,state_2_5,state_3_0,state_3_1,state_3_2,state_3_3,state_3_4,state_3_5,state_3_6,state_3_7,state_4_0,state_4_1,state_4_2,state_4_3,state_4_4,state_4_5,state_4_6,state_4_7,next_state_0_0,next_state_0_1,next_state_0_2,next_state_0_3,next_state_0_4,next_state_0_5,next_state_0_6,next_state_0_7,next_state_1_0,next_state_1_1,next_state_1_2,next_state_1_3,next_state_1_4,next_state_1_5,next_state_1_6,next_state_1_7,next_state_2_0,next_state_2_1,next_state_2_2,next_state_2_3,next_state_2_4,next_state_2_5,next_state_3_0,next_state_3_1,next_state_3_2,next_state_3_3,next_state_3_4,next_state_3_5,next_state_3_6,next_state_3_7,next_state_4_0,next_state_4_1,next_state_4_2,next_state_4_3,next_state_4_4,next_state_4_5,next_state_4_6,next_state_4_7
0,0,0.11424200645284449,0.4323999881744385,0.8938999772071838,0.0,,,,,,,,,,,,,,0.0,0.5823082337340336,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.47632621197654956,0.2821559977531433,0.371512,0.44695,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,-0.06314566895519999,,,,0.133200004696846,0.0,0.0,0.7177000045776367,,,,,,,,,,,,,,,,,,0.0,-0.11109906624163679,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.13200747232445,0.22530800089240074,0.3,0.0,0.35885,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,0,-0.014570092989376802,,,,,,,,1.0,0.3635146467931538,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.05554953311081839,0.2,0.13813556578139843,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.066003736152225,0.295,0.11526071499472326,0.2,0.3578,,,,,,,,,,,,,,,,
3,0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4265514040657431,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.34114599044816496,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,0,-0.031640645038680006,,,,,,,,,,,,,0.0560000017285347,0.0,0.0,0.42149999737739563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.014678878816324476,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.05057752700037202,0.2106400003284216,0.3,0.0,0.21496500000000002,0.2,0.3578
0,1,0.11730602568861925,-0.04980000108480462,0.19030000269412994,0.0,,,,,,,,,,,,,,0.0435,0.47632621197654956,0.2821559977531433,0.371512,0.44695,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.7354059068929057,0.27167178699844763,0.458248,0.5421,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,-0.07366549146239999,,,,0.2533000111579895,0.0,-0.0,0.08219999819993973,,,,,,,,,,,,,,,,,,0.0435,-0.13200747232445,0.22530800089240074,0.3,0.0,0.35885,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.11070431566914084,0.27343500301241874,0.3,0.0,0.39994999999999997,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,1,-0.010696623146575686,,,,,,,,1.0,0.3033176710387454,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.066003736152225,0.295,0.11526071499472326,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.05535215783457042,0.39,0.1642235312660599,0.2,0.3578,,,,,,,,,,,,,,,,
3,1,0.0,,,,,,,,,,0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.34114599044816496,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.5540796796222186,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,1,-0.091894206420312,,,,,,,,,,,,,0.22609999775886538,0.0,-0.0,0.4916000068187713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.05057752700037202,0.2106400003284216,0.3,0.0,0.21496500000000002,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.011182051844216938,0.25359899990260604,0.3,0.0,0.465681,0.2,0.3578
0,2,0.16469853723101743,0.2833999991416931,0.6536999940872192,0.0,,,,,,,,,,,,,,0.087,0.7354059068929057,0.27167178699844763,0.458248,0.5421,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,0.3841948989900782,0.3255177868353693,0.5972799999999999,0.86895,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,-0.06774622951680001,,,,0.4532999992370606,0.0,-0.0,-0.04560000076889992,,,,,,,,,,,,,,,,,,0.087,-0.11070431566914084,0.27343500301241874,0.3,0.0,0.39994999999999997,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.1794999964262324,0.35956200286746026,0.3,0.0,0.37715000000000004,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,2,-0.019695317302020045,,,,,,,,0.8992999792098999,0.43216718754226285,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.05535215783457042,0.39,0.1642235312660599,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.0897499982031162,0.4754334980249405,0.13198868242150993,0.2,0.3578,,,,,,,,,,,,,,,,
