agent,time_step,Reward,Action_0_0,Action_0_1,Action_0_2,Action_1_0,Action_1_1,Action_1_2,Action_1_3,Action_2_0,Action_2_1,Action_3_0,Action_3_1,Action_3_2,Action_4_0,Action_4_1,Action_4_2,Action_4_3,state_0_0,state_0_1,state_0_2,state_0_3,state_0_4,state_0_5,state_0_6,state_0_7,state_1_0,state_1_1,state_1_2,state_1_3,state_1_4,state_1_5,state_1_6,state_1_7,state_2_0,state_2_1,state_2_2,state_2_3,state_2_4,state_2_5,state_3_0,state_3_1,state_3_2,state_3_3,state_3_4,state_3_5,state_3_6,state_3_7,state_4_0,state_4_1,state_4_2,state_4_3,state_4_4,state_4_5,state_4_6,state_4_7,next_state_0_0,next_state_0_1,next_state_0_2,next_state_0_3,next_state_0_4,next_state_0_5,next_state_0_6,next_state_0_7,next_state_1_0,next_state_1_1,next_state_1_2,next_state_1_3,next_state_1_4,next_state_1_5,next_state_1_6,next_state_1_7,next_state_2_0,next_state_2_1,next_state_2_2,next_state_2_3,next_state_2_4,next_state_2_5,next_state_3_0,next_state_3_1,next_state_3_2,next_state_3_3,next_state_3_4,next_state_3_5,next_state_3_6,next_state_3_7,next_state_4_0,next_state_4_1,next_state_4_2,next_state_4_3,next_state_4_4,next_state_4_5,next_state_4_6,next_state_4_7
0,0,0.031873726737458356,0.0,0.9563999772071838,0.0,,,,,,,,,,,,,,0.0,0.5090830190636586,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.4596617942933868,0.2,0.376512,0.4782,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,-0.054276504806400006,,,,0.05079999938607216,0.0,0.0,0.6438999772071838,,,,,,,,,,,,,,,,,,0.0,-0.1506057126677532,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.17539334802294082,0.2096519998833537,0.3,0.0,0.32195,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,0,-0.01533054196719828,,,,,,,,0.9445000290870667,0.3743733881098791,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.07530285632387658,0.2,0.14226188748175403,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0876966740014704,0.2897275027632713,0.13615864297338826,0.2,0.3578,,,,,,,,,,,,,,,,
3,0,0.0,,,,,,,,,,0.21729999780654907,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3669664434227144,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3145827827553436,0.24128699958324432,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,0,-0.05506601677960799,,,,,,,,,,,,,0.23420000076293945,0.0,0.0,0.6378999948501587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.062151852728434966,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.09493745666757801,0.24449800014495848,0.3,0.0,0.325329,0.2,0.3578
0,1,0.012946780441996486,0.0,0.2484000027179718,0.0,,,,,,,,,,,,,,0.0435,0.4596617942933868,0.2,0.376512,0.4782,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.6865017079947731,0.2,0.47289600000000004,0.6024,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,-0.07593882319200002,,,,0.2549999952316284,0.0,-0.0,0.17309999465942383,,,,,,,,,,,,,,,,,,0.0435,-0.17539334802294082,0.2096519998833537,0.3,0.0,0.32195,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.132715623879706,0.25810199897736313,0.3,0.0,0.40850000000000003,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,1,-0.014212446067431663,,,,,,,,0.970300018787384,0.3583122183510217,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0876966740014704,0.2897275027632713,0.13615864297338826,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.066357811939853,0.38190600454807283,0.16439044907691933,0.2,0.3578,,,,,,,,,,,,,,,,
3,1,0.0,,,,,,,,,,-0.06880000233650212,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3145827827553436,0.24128699958324432,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.515938697921802,0.22680278856503336,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,1,-0.09106625786939998,,,,,,,,,,,,,0.11389999836683275,0.0,-0.0,0.2696000039577484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.09493745666757801,0.24449800014495848,0.3,0.0,0.325329,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.016256321885375007,0.2661389998346567,0.3,0.0,0.462825,0.2,0.3578
0,2,0.08602478351899256,0.3337999880313874,0.14010000228881836,0.0,,,,,,,,,,,,,,0.087,0.6865017079947731,0.2,0.47289600000000004,0.6024,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,0.377592674924382,0.2634219977259636,0.580488,0.67245,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,-0.0609688632,,,,0.16869999468326569,0.0,-0.0,-0.11699999868869781,,,,,,,,,,,,,,,,,,0.087,-0.132715623879706,0.25810199897736313,0.3,0.0,0.40850000000000003,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.1740151271586804,0.2901549979671836,0.3,0.0,0.35,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,2,-0.01973053779057078,,,,,,,,0.8184999823570251,0.4326064449392614,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.066357811939853,0.38190600454807283,0.16439044907691933,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.0870075635693402,0.4596635028719902,0.12674927607354444,0.2,0.3578,,,,,,,,,,,,,,,,
3,2,0.0,,,,,,,,,,0.6955000162124633,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.515938697921802,0.22680278856503336,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,0.24978512647073184,0.35894779164540136,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,2,-0.087163580025216,,,,,,,,,,,,,0.39480000734329224,0.0,-0.0,-0.02669999934732914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.016256321885375007,0.2661389998346567,0.3,0.0,0.462825,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.10665658913866599,0.34115100122988223,0.3,0.0,0.449208,0.2,0.3578
0,3,-0.058430788385778316,-0.12989999353885653,-0.5756999850273132,0.0,,,,,,,,,,,,,,0.1304,0.377592674924382,0.2634219977259636,0.580488,0.67245,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,0.5597420105704709,0.2360746306651517,0.642024,0.3846,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
