agent,time_step,Reward,Action_0_0,Action_0_1,Action_0_2,Action_1_0,Action_1_1,Action_1_2,Action_1_3,Action_2_0,Action_2_1,Action_3_0,Action_3_1,Action_3_2,Action_4_0,Action_4_1,Action_4_2,Action_4_3,state_0_0,state_0_1,state_0_2,state_0_3,state_0_4,state_0_5,state_0_6,state_0_7,state_1_0,state_1_1,state_1_2,state_1_3,state_1_4,state_1_5,state_1_6,state_1_7,state_2_0,state_2_1,state_2_2,state_2_3,state_2_4,state_2_5,state_3_0,state_3_1,state_3_2,state_3_3,state_3_4,state_3_5,state_3_6,state_3_7,state_4_0,state_4_1,state_4_2,state_4_3,state_4_4,state_4_5,state_4_6,state_4_7,next_state_0_0,next_state_0_1,next_state_0_2,next_state_0_3,next_state_0_4,next_state_0_5,next_state_0_6,next_state_0_7,next_state_1_0,next_state_1_1,next_state_1_2,next_state_1_3,next_state_1_4,next_state_1_5,next_state_1_6,next_state_1_7,next_state_2_0,next_state_2_1,next_state_2_2,next_state_2_3,next_state_2_4,next_state_2_5,next_state_3_0,next_state_3_1,next_state_3_2,next_state_3_3,next_state_3_4,next_state_3_5,next_state_3_6,next_state_3_7,next_state_4_0,next_state_4_1,next_state_4_2,next_state_4_3,next_state_4_4,next_state_4_5,next_state_4_6,next_state_4_7
0,0,-0.013530117872589377,0.6784999999999998,0.0,0.0,,,,,,,,,,,,,,0.0,0.5156143802810416,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.4804690308359737,0.32891499999999996,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,-0.0277050185376,,,,0.0,0.0,0.0,0.38760000467300415,,,,,,,,,,,,,,,,,,0.0,-0.13110557465640882,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.1497440114606884,0.2,0.3,0.0,0.1938,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,0,-0.013548791884299036,,,,,,,,0.8550999760627748,0.34848669667676396,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0655527873182044,0.2,0.1324249447371703,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.07487200572034419,0.2812344977259636,0.12663206957517512,0.2,0.3578,,,,,,,,,,,,,,,,
3,0,0.0,,,,,,,,,,0.057599999010562904,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.37832098414491966,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3369668225182603,0.21094399981200695,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,0,-0.062587299081984,,,,,,,,,,,,,0.4458000063896179,0.0,0.0,0.6991999745368958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.042330820373784016,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.06737624580896749,0.2847020012140274,0.3,0.0,0.35659199999999996,0.2,0.3578
0,1,0.08835517953864706,-0.44549998641014094,0.7422000169754028,0.0,,,,,,,,,,,,,,0.0435,0.4804690308359737,0.32891499999999996,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.7411207039300064,0.2351255291768124,0.359376,0.3711,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,-0.043010590492800004,,,,0.24719999730587006,0.0,-0.0,0.15520000457763672,,,,,,,,,,,,,,,,,,0.0435,-0.1497440114606884,0.2,0.3,0.0,0.1938,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.133359195193402,0.24696799948811532,0.3,0.0,0.27140000000000003,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,1,-0.012549698991797722,,,,,,,,1.0,0.33324228835572395,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.07487200572034419,0.2812344977259636,0.12663206957517512,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.066679597596701,0.37623449772596357,0.17945470316969495,0.2,0.3578,,,,,,,,,,,,,,,,
3,1,0.0,,,,,,,,,,0.2971000075340271,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3369668225182603,0.21094399981200695,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.548999662385669,0.2673930012434721,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,1,-0.06236087442604799,,,,,,,,,,,,,0.05079999938607216,0.0,-0.0,-0.0017999999690800905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.06737624580896749,0.2847020012140274,0.3,0.0,0.35659199999999996,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.010223343174927981,0.29435400109738113,0.3,0.0,0.355674,0.2,0.3578
