agent,time_step,Reward,Action_0_0,Action_0_1,Action_0_2,Action_1_0,Action_1_1,Action_1_2,Action_1_3,Action_2_0,Action_2_1,Action_3_0,Action_3_1,Action_3_2,Action_4_0,Action_4_1,Action_4_2,Action_4_3,state_0_0,state_0_1,state_0_2,state_0_3,state_0_4,state_0_5,state_0_6,state_0_7,state_1_0,state_1_1,state_1_2,state_1_3,state_1_4,state_1_5,state_1_6,state_1_7,state_2_0,state_2_1,state_2_2,state_2_3,state_2_4,state_2_5,state_3_0,state_3_1,state_3_2,state_3_3,state_3_4,state_3_5,state_3_6,state_3_7,state_4_0,state_4_1,state_4_2,state_4_3,state_4_4,state_4_5,state_4_6,state_4_7,next_state_0_0,next_state_0_1,next_state_0_2,next_state_0_3,next_state_0_4,next_state_0_5,next_state_0_6,next_state_0_7,next_state_1_0,next_state_1_1,next_state_1_2,next_state_1_3,next_state_1_4,next_state_1_5,next_state_1_6,next_state_1_7,next_state_2_0,next_state_2_1,next_state_2_2,next_state_2_3,next_state_2_4,next_state_2_5,next_state_3_0,next_state_3_1,next_state_3_2,next_state_3_3,next_state_3_4,next_state_3_5,next_state_3_6,next_state_3_7,next_state_4_0,next_state_4_1,next_state_4_2,next_state_4_3,next_state_4_4,next_state_4_5,next_state_4_6,next_state_4_7
0,0,0.14211888420503851,0.33590000867843633,1.0,0.0,,,,,,,,,,,,,,0.0,0.5573573122313937,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.5061296083920321,0.2638210016489029,0.38,0.5,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,-0.0675295757776,,,,0.0,0.0,0.0,0.7526000142097473,,,,,,,,,,,,,,,,,,0.0,-0.10336986968347642,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.1334857417096208,0.2,0.3,0.0,0.3763,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,0,-0.012609024030510054,,,,,,,,0.9781000018119812,0.3341635923264139,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0516849348317382,0.2,0.12698216508403729,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0667428708448104,0.2929195001721382,0.12381297486789214,0.2,0.3578,,,,,,,,,,,,,,,,
3,0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4142594408727063,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3587599352022361,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,0,-0.039449054256576,,,,,,,,,,,,,0.18919999897480014,0.0,0.0,0.49880000948905945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.010180994552587527,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.048385180496211495,0.23594799980521203,0.3,0.0,0.254388,0.2,0.3578
0,1,0.15845439919473767,-0.14679999649524686,0.33320000767707825,0.0,,,,,,,,,,,,,,0.0435,0.5061296083920321,0.2638210016489029,0.38,0.5,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.6870422434141673,0.23291573922885092,0.48665600000000003,0.6666,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,-0.09498651564,,,,0.29739999771118164,0.0,-0.0,0.19990000128746033,,,,,,,,,,,,,,,,,,0.0435,-0.1334857417096208,0.2,0.3,0.0,0.3763,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.15440605158641402,0.2565059995651245,0.3,0.0,0.47625,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,1,-0.012076942206362691,,,,,,,,1.0,0.3258236180734004,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0667428708448104,0.2929195001721382,0.12381297486789214,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.07720302579320701,0.3879195001721382,0.17764833881639525,0.2,0.3578,,,,,,,,,,,,,,,,
3,1,0.0,,,,,,,,,,0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3587599352022361,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.5080682529469456,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,1,-0.08034803188600799,,,,,,,,,,,,,0.15539999306201935,0.0,-0.0,0.33410000801086426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.048385180496211495,0.23594799980521203,0.3,0.0,0.254388,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.037351795816383496,0.2654739984869957,0.3,0.0,0.42477899999999996,0.2,0.3578
0,2,0.108835659621334,0.20229999721050276,0.35569998621940613,0.0,,,,,,,,,,,,,,0.087,0.6870422434141673,0.23291573922885092,0.48665600000000003,0.6666,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,0.4219832706708073,0.27135273869884646,0.621768,0.8444499999999999,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,-0.0794377416304,,,,0.31619998812675476,0.0,-0.0,-0.1096000000834465,,,,,,,,,,,,,,,,,,0.087,-0.15440605158641402,0.2565059995651245,0.3,0.0,0.47625,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.1466024990829576,0.31658399730920794,0.3,0.0,0.42145000000000005,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,2,-0.022626624923757017,,,,,,,,0.8158000111579895,0.467495628464198,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.07720302579320701,0.3879195001721382,0.17764833881639525,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.07330124953147882,0.46542050123214723,0.12196771876652973,0.2,0.3578,,,,,,,,,,,,,,,,
3,2,0.0,,,,,,,,,,0.6003000140190125,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.5080682529469456,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,0.2872158735154717,0.31405700266361236,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,2,-0.10141797879552002,,,,,,,,,,,,,0.22259999811649323,0.0,-0.0,0.14309999346733093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.037351795816383496,0.2654739984869957,0.3,0.0,0.42477899999999996,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.07449907446156752,0.3077679981291294,0.3,0.0,0.49776000000000004,0.2,0.3578
0,3,0.11930942126507237,-0.10629999637603753,-0.6234999895095825,0.0,,,,,,,,,,,,,,0.1304,0.4219832706708073,0.27135273869884646,0.621768,0.8444499999999999,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,0.5221699088353697,0.24897379209336487,0.707,0.5327000000000001,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,-0.09474175943829222,,,,0.28929999470710754,0.018200000748038292,0.0,0.09200000017881393,,,,,,,,,,,,,,,,,,0.1304,-0.1466024990829576,0.31658399730920794,0.3,0.0,0.42145000000000005,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,-0.1851883829861216,0.37155099630355837,0.30182,0.0,0.46745,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,3,-0.011772264668511064,,,,,,,,0.7993999719619751,0.3209676809645519,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.07330124953147882,0.46542050123214723,0.12196771876652973,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,-0.09259419150306081,0.5413634985685348,0.15439046590250607,0.2,0.3578,,,,,,,,,,,,,,,,
3,3,0.0,,,,,,,,,,0.04740000143647194,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,0.2872158735154717,0.31405700266361236,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,0.35810158800656966,0.32306300293654205,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,3,-0.11512185330079198,,,,,,,,,,,,,0.08850000053644182,0.0,-0.0,0.08609999716281891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.07449907446156752,0.3077679981291294,0.3,0.0,0.49776000000000004,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,-0.0950492271001955,0.32458299823105335,0.3,0.0,0.541671,0.2,0.3578
0,4,-0.07831559812074432,0.4068000018596649,-0.16660000383853912,0.0,,,,,,,,,,,,,,0.1739,0.5221699088353697,0.24897379209336487,0.707,0.5327000000000001,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2174,0.6457933229971179,0.3262657924467012,0.778904,0.44939999999999997,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,-0.0809320239329,,,,0.18880000710487368,0.0,0.0084933333333333,-0.08160000294446945,,,,,,,,,,,,,,,,,,0.1739,-0.1851883829861216,0.37155099630355837,0.30182,0.0,0.46745,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2174,-0.10875885810873281,0.40742299765348433,0.3,0.004246666666666667,0.42665,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,4,-0.017674968313018746,,,,,,,,0.9922999739646912,0.40629069974343707,,,,,,,,,,,,,,,,,,,,,,,,0.1739,-0.09259419150306081,0.5413634985685348,0.15439046590250607,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2174,-0.05437942905436641,0.6356319960951805,0.18005784582120235,0.2,0.3578,,,,,,,,,,,,,,,,
3,4,0.0,,,,,,,,,,0.2565000057220459,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,0.35810158800656966,0.32306300293654205,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2174,0.48444776183518506,0.37179800402373075,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,4,-0.121164061750272,,,,,,,,,,,,,-0.04899999871850021,0.0,-0.0,0.0364999994635582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,-0.0950492271001955,0.32458299823105335,0.3,0.0,0.541671,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2174,-0.0009934199328225138,0.31426720902715854,0.3,0.0,0.560286,0.2,0.3578
0,5,0.04206780324644007,0.5609999895095825,-0.6350999999999999,0.0,,,,,,,,,,,,,,0.2174,0.6457933229971179,0.3262657924467012,0.778904,0.44939999999999997,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2609,0.5954822249097533,0.43285579045352185,0.8,0.13185,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,-0.08412242615697632,,,,0.2515999972820282,0.04089999943971634,-0.008493333333333334,-0.014499999582767487,,,,,,,,,,,,,,,,,,0.2174,-0.10875885810873281,0.40742299765348433,0.3,0.004246666666666667,0.42665,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2609,-0.10103038882451962,0.4552269971370697,0.30408999999999997,0.0,0.4194,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,5,-0.023173878274753302,,,,,,,,0.7473999857902527,0.4738364363715852,,,,,,,,,,,,,,,,,,,,,,,,0.2174,-0.05437942905436641,0.6356319960951805,0.18005784582120235,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2609,-0.05051519441225981,0.7066349947452545,0.1575056365834141,0.2,0.3578,,,,,,,,,,,,,,,,
