agent,time_step,Reward,Action_0_0,Action_0_1,Action_0_2,Action_1_0,Action_1_1,Action_1_2,Action_1_3,Action_2_0,Action_2_1,Action_3_0,Action_3_1,Action_3_2,Action_4_0,Action_4_1,Action_4_2,Action_4_3,state_0_0,state_0_1,state_0_2,state_0_3,state_0_4,state_0_5,state_0_6,state_0_7,state_1_0,state_1_1,state_1_2,state_1_3,state_1_4,state_1_5,state_1_6,state_1_7,state_2_0,state_2_1,state_2_2,state_2_3,state_2_4,state_2_5,state_3_0,state_3_1,state_3_2,state_3_3,state_3_4,state_3_5,state_3_6,state_3_7,state_4_0,state_4_1,state_4_2,state_4_3,state_4_4,state_4_5,state_4_6,state_4_7,next_state_0_0,next_state_0_1,next_state_0_2,next_state_0_3,next_state_0_4,next_state_0_5,next_state_0_6,next_state_0_7,next_state_1_0,next_state_1_1,next_state_1_2,next_state_1_3,next_state_1_4,next_state_1_5,next_state_1_6,next_state_1_7,next_state_2_0,next_state_2_1,next_state_2_2,next_state_2_3,next_state_2_4,next_state_2_5,next_state_3_0,next_state_3_1,next_state_3_2,next_state_3_3,next_state_3_4,next_state_3_5,next_state_3_6,next_state_3_7,next_state_4_0,next_state_4_1,next_state_4_2,next_state_4_3,next_state_4_4,next_state_4_5,next_state_4_6,next_state_4_7
0,0,0.15829231312719405,0.42120000720024114,1.0,0.0,,,,,,,,,,,,,,0.0,0.5802606003876988,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.5168757086300141,0.2800280013680458,0.38,0.5,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,-0.050057444569600006,,,,0.10559999942779542,0.0,0.0,0.6071000099182129,,,,,,,,,,,,,,,,,,0.0,-0.0872721872124348,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.136666284198384,0.22006399989128111,0.3,0.0,0.30355,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,0,-0.01202075694694317,,,,,,,,0.9423999786376953,0.32493264419045653,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.043636093596217396,0.2,0.1234744047923735,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.068333142089192,0.28952799797058104,0.12843439349584845,0.2,0.3578,,,,,,,,,,,,,,,,
3,0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4343105697070666,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3641100351381805,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,0,-0.044775773289816,,,,,,,,,,,,,0.17970000207424164,0.0,0.0,0.54830002784729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.008317145438222009,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.050177648748909495,0.2341430003941059,0.3,0.0,0.279633,0.2,0.3578
0,1,0.19230337919924434,-0.15790000557899475,0.3555000126361847,0.0,,,,,,,,,,,,,,0.0435,0.5168757086300141,0.2800280013680458,0.38,0.5,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.7752813229123358,0.2467858949303627,0.48844,0.6777500000000001,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,-0.06916795499040002,,,,0.16220000386238098,0.0,-0.0,0.1582999974489213,,,,,,,,,,,,,,,,,,0.0435,-0.136666284198384,0.22006399989128111,0.3,0.0,0.30355,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.07604145071952605,0.2508820006251335,0.3,0.0,0.38270000000000004,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,1,-0.012856559829808599,,,,,,,,0.9779999852180482,0.33798524604170643,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.068333142089192,0.28952799797058104,0.12843439349584845,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.03802072535976302,0.3824379965662956,0.15398240473505714,0.2,0.3578,,,,,,,,,,,,,,,,
3,1,0.0,,,,,,,,,,0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3641100351381805,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.5914982115052619,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,1,-0.12664368374111998,,,,,,,,,,,,,0.15080000460147858,0.0,-0.0,0.58270001411438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.050177648748909495,0.2341430003941059,0.3,0.0,0.279633,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.04986233667547898,0.26279500126838684,0.3,0.0,0.5768099999999999,0.2,0.3578
