agent,time_step,Reward,Action_0_0,Action_0_1,Action_0_2,Action_1_0,Action_1_1,Action_1_2,Action_1_3,Action_2_0,Action_2_1,Action_3_0,Action_3_1,Action_3_2,Action_4_0,Action_4_1,Action_4_2,Action_4_3,state_0_0,state_0_1,state_0_2,state_0_3,state_0_4,state_0_5,state_0_6,state_0_7,state_1_0,state_1_1,state_1_2,state_1_3,state_1_4,state_1_5,state_1_6,state_1_7,state_2_0,state_2_1,state_2_2,state_2_3,state_2_4,state_2_5,state_3_0,state_3_1,state_3_2,state_3_3,state_3_4,state_3_5,state_3_6,state_3_7,state_4_0,state_4_1,state_4_2,state_4_3,state_4_4,state_4_5,state_4_6,state_4_7,next_state_0_0,next_state_0_1,next_state_0_2,next_state_0_3,next_state_0_4,next_state_0_5,next_state_0_6,next_state_0_7,next_state_1_0,next_state_1_1,next_state_1_2,next_state_1_3,next_state_1_4,next_state_1_5,next_state_1_6,next_state_1_7,next_state_2_0,next_state_2_1,next_state_2_2,next_state_2_3,next_state_2_4,next_state_2_5,next_state_3_0,next_state_3_1,next_state_3_2,next_state_3_3,next_state_3_4,next_state_3_5,next_state_3_6,next_state_3_7,next_state_4_0,next_state_4_1,next_state_4_2,next_state_4_3,next_state_4_4,next_state_4_5,next_state_4_6,next_state_4_7
0,0,-0.1429276093433872,0.48399999737739563,0.964900016784668,0.0,,,,,,,,,,,,,,0.0,0.5567016782827016,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.48279156129474926,0.29195999950170515,0.377192,0.48245,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,-0.040455120456000006,,,,0.01930000074207783,0.0,0.0,0.5184999704360962,,,,,,,,,,,,,,,,,,0.0,-0.0884144313347884,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.15616996553617118,0.20366700014099479,0.3,0.0,0.25925,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,0,-0.011121235668371445,,,,,,,,0.8759999871253967,0.3103832329862987,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.04420721565739419,0.2,0.11794562853479351,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0780849827580856,0.2832199987769127,0.13096400451979043,0.2,0.3578,,,,,,,,,,,,,,,,
3,0,0.0666305276,,,,,,,,,,0.44759999999999994,0.9164,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.41951354930410534,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.33595367552556293,0.28504399999999996,0.37331200000000003,0.4582,0.0,0.2,0.3578,,,,,,,,
4,0,-0.047450188222296,,,,,,,,,,,,,0.2649999856948853,0.0,0.0,0.5723000168800354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.004329721647511514,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0733622338754415,0.2503499972820282,0.3,0.0,0.291873,0.2,0.3578
0,1,0.12861745043255307,0.0210999995470047,0.2705000042915344,0.0,,,,,,,,,,,,,,0.0435,0.48279156129474926,0.29195999950170515,0.377192,0.48245,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.7695568978270004,0.29596899941563604,0.476024,0.6177,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,-0.057267567556800014,,,,0.346100002527237,0.0,-0.0,0.1508000046014785,,,,,,,,,,,,,,,,,,0.0435,-0.15616996553617118,0.20366700014099479,0.3,0.0,0.25925,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.1139014958052216,0.2694260006211698,0.3,0.0,0.33465000000000006,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,1,-0.013293318402226447,,,,,,,,0.989799976348877,0.3446421171573432,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0780849827580856,0.2832199987769127,0.13096400451979043,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.0569507479026108,0.377250996530056,0.17533213182661805,0.2,0.3578,,,,,,,,,,,,,,,,
3,1,0.012566519375,,,,,,,,,,-0.4039589999999999,-0.7479000091552734,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.33595367552556293,0.28504399999999996,0.37331200000000003,0.4582,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.5736947645305872,0.2,0.38679199999999997,0.08425,0.0,0.2,0.3578,,,,,,,,
4,1,-0.08883541558869601,,,,,,,,,,,,,-0.04529999941587445,0.0,-0.0,0.3199999928474426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0733622338754415,0.2503499972820282,0.3,0.0,0.291873,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.012227606703417986,0.24081315529973885,0.3,0.0,0.455073,0.2,0.3578
0,2,0.00483276572637477,0.43540000915527344,0.6395000219345093,0.0,,,,,,,,,,,,,,0.087,0.7695568978270004,0.29596899941563604,0.476024,0.6177,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,0.3800401109737386,0.378695001155138,0.626016,0.93745,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,-0.064739376168,,,,0.414000004529953,0.0,-0.0,0.06120000034570694,,,,,,,,,,,,,,,,,,0.087,-0.1139014958052216,0.2694260006211698,0.3,0.0,0.33465000000000006,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.16184447792340723,0.34808600148186086,0.3,0.0,0.36524999999999996,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,2,-0.022106626226486074,,,,,,,,0.9923999905586244,0.46140034691215276,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.0569507479026108,0.377250996530056,0.17533213182661805,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.0809222389517036,0.4715289956331253,0.11985219825797636,0.2,0.3578,,,,,,,,,,,,,,,,
3,2,0.0,,,,,,,,,,0.8008000254631042,-0.1685,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.5736947645305872,0.2,0.38679199999999997,0.08425,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,0.2558785646263574,0.3521520048379898,0.38679199999999997,0.0,0.0,0.2,0.3578,,,,,,,,
4,2,-0.100753802096184,,,,,,,,,,,,,0.5382999777793883,0.0,-0.0,0.07940000295639038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.012227606703417986,0.24081315529973885,0.3,0.0,0.455073,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.09448431719579503,0.3430901510778226,0.3,0.0,0.495567,0.2,0.3578
0,3,0.04350579269044887,-0.1676000058650969,-0.8482000231742859,0.0,,,,,,,,,,,,,,0.1304,0.3800401109737386,0.378695001155138,0.626016,0.93745,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,0.542741516292776,0.343410789394065,0.708152,0.51335,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,-0.10471281741993811,,,,0.21240000426769257,0.23909999430179596,0.0,0.07240000367164612,,,,,,,,,,,,,,,,,,0.1304,-0.16184447792340723,0.34808600148186086,0.3,0.0,0.36524999999999996,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,-0.15317809390283763,0.38844200229272247,0.32391000000000003,0.0,0.40145000000000003,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,3,-0.01142760486772772,,,,,,,,0.9883000254631042,0.3154005217315167,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.0809222389517036,0.4715289956331253,0.11985219825797636,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,-0.0765890469614188,0.5654174980521202,0.14083737653216918,0.2,0.3578,,,,,,,,,,,,,,,,
3,3,-0.0011949950249999998,,,,,,,,,,-0.0008999999845401163,-0.0,0.23489999771118164,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,0.2558785646263574,0.3521520048379898,0.38679199999999997,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,0.3827467018413517,0.351962531157034,0.347642,0.0,0.11745,0.2,0.3578,,,,,,,,
4,3,-0.10429742523563998,,,,,,,,,,,,,0.07090000063180923,0.0,-0.0,0.02280000038444996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304,-0.09448431719579503,0.3430901510778226,0.3,0.0,0.495567,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,-0.061310944158283524,0.35656115119786636,0.3,0.0,0.507195,0.2,0.3578
0,4,-0.16965096446828531,0.36169999837875366,-0.19099999964237213,0.0,,,,,,,,,,,,,,0.1739,0.542741516292776,0.343410789394065,0.708152,0.51335,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2174,0.6181025580339458,0.41213378908602816,0.775008,0.41784999999999994,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,-0.09103035300382499,,,,0.3145000040531159,0.0,0.037700001150369644,0.12030000239610672,,,,,,,,,,,,,,,,,,0.1739,-0.15317809390283763,0.38844200229272247,0.32391000000000003,0.0,0.40145000000000003,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2174,-0.11922996491567879,0.44819700306281446,0.3158314,0.018850000000000002,0.46159999999999995,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,4,-0.015065883408459744,,,,,,,,0.8084999918937684,0.37062467508465574,,,,,,,,,,,,,,,,,,,,,,,,0.1739,-0.0765890469614188,0.5654174980521202,0.14083737653216918,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2174,-0.059614982457839395,0.6422249972820282,0.1787521180301739,0.2,0.3578,,,,,,,,,,,,,,,,
3,4,-0.0009425256249999998,,,,,,,,,,0.4090999960899353,0.0,-0.04540000110864639,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,0.3827467018413517,0.351962531157034,0.347642,0.0,0.11745,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2174,0.46360455989403954,0.4296915304141217,0.3160586,0.0,0.09475,0.2,0.3578,,,,,,,,
4,4,-0.020728759031615973,,,,,,,,,,,,,0.6350999999999999,0.062099999999999794,0.0,-0.7937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,-0.061310944158283524,0.35656115119786636,0.3,0.0,0.507195,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2174,-0.014586056447303002,0.4772301511978663,0.30621,0.0,0.102408,0.2,0.3578
0,5,0.030900992691257498,0.6236000061035156,-0.5233000000000004,0.0,,,,,,,,,,,,,,0.2174,0.6181025580339458,0.41213378908602816,0.775008,0.41784999999999994,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2609,0.5668900780837216,0.5306177902456961,0.8,0.1562,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,-0.0734067449185,,,,0.33829998970031744,0.0,0.03617986666666653,-0.13009999692440033,,,,,,,,,,,,,,,,,,0.2174,-0.11922996491567879,0.44819700306281446,0.3158314,0.018850000000000002,0.46159999999999995,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2609,-0.11629784641998281,0.5124740011058748,0.3,0.03694,0.39655,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,5,-0.02287651959409962,,,,,,,,0.595200002193451,0.4704003106057208,,,,,,,,,,,,,,,,,,,,,,,,0.2174,-0.059614982457839395,0.6422249972820282,0.1787521180301739,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2609,-0.058148923209991404,0.698768997490406,0.15935658588329968,0.2,0.3578,,,,,,,,,,,,,,,,
3,5,-9.422122499999997e-05,,,,,,,,,,0.6759999990463255,0.0,-0.1687999963760376,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2174,0.46360455989403954,0.4296915304141217,0.3160586,0.0,0.09475,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2609,0.4237243369791051,0.5581315302329235,0.3126086,0.0,0.01035,0.2,0.3578,,,,,,,,
