agent,time_step,Reward,Action_0_0,Action_0_1,Action_0_2,Action_1_0,Action_1_1,Action_1_2,Action_1_3,Action_2_0,Action_2_1,Action_3_0,Action_3_1,Action_3_2,Action_4_0,Action_4_1,Action_4_2,Action_4_3,state_0_0,state_0_1,state_0_2,state_0_3,state_0_4,state_0_5,state_0_6,state_0_7,state_1_0,state_1_1,state_1_2,state_1_3,state_1_4,state_1_5,state_1_6,state_1_7,state_2_0,state_2_1,state_2_2,state_2_3,state_2_4,state_2_5,state_3_0,state_3_1,state_3_2,state_3_3,state_3_4,state_3_5,state_3_6,state_3_7,state_4_0,state_4_1,state_4_2,state_4_3,state_4_4,state_4_5,state_4_6,state_4_7,next_state_0_0,next_state_0_1,next_state_0_2,next_state_0_3,next_state_0_4,next_state_0_5,next_state_0_6,next_state_0_7,next_state_1_0,next_state_1_1,next_state_1_2,next_state_1_3,next_state_1_4,next_state_1_5,next_state_1_6,next_state_1_7,next_state_2_0,next_state_2_1,next_state_2_2,next_state_2_3,next_state_2_4,next_state_2_5,next_state_3_0,next_state_3_1,next_state_3_2,next_state_3_3,next_state_3_4,next_state_3_5,next_state_3_6,next_state_3_7,next_state_4_0,next_state_4_1,next_state_4_2,next_state_4_3,next_state_4_4,next_state_4_5,next_state_4_6,next_state_4_7
0,0,0.07445447810589412,0.334199994802475,0.8654000163078308,0.0,,,,,,,,,,,,,,0.0,0.5174445834827074,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.48018683956402386,0.26349799901247023,0.369232,0.43270000000000003,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,-0.041867536032,,,,0.07569999992847443,0.0,0.0,0.5320000052452087,,,,,,,,,,,,,,,,,,0.0,-0.13487557642482642,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.163527075615736,0.21438299998641014,0.3,0.0,0.266,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,0,-0.014030114335303814,,,,,,,,0.9675999879837037,0.3556354282268627,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0674377882024132,0.2,0.13514146272620783,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.08176353779786799,0.2919219988584518,0.13456482999873576,0.2,0.3578,,,,,,,,,,,,,,,,
3,0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3780117171359238,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3315840840743095,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,0,-0.06475514565717601,,,,,,,,,,,,,0.0,0.0,0.0,0.7163000106811523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.04578567536715901,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0808575512373005,0.2,0.3,0.0,0.365313,0.2,0.3578
0,1,0.09570507810623483,-0.010999999940395355,0.22840000689029694,0.0,,,,,,,,,,,,,,0.0435,0.48018683956402386,0.26349799901247023,0.369232,0.43270000000000003,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.7841996899946342,0.26118220955133437,0.456736,0.5468999999999999,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,-0.06850038743520001,,,,0.1905999928712845,0.0,-0.0,0.2282000035047531,,,,,,,,,,,,,,,,,,0.0435,-0.163527075615736,0.21438299998641014,0.3,0.0,0.266,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.0682593623270796,0.25059699863195417,0.3,0.0,0.3801,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,1,-0.013927260853198113,,,,,,,,1.0,0.35411797368088355,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.08176353779786799,0.2919219988584518,0.13456482999873576,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.0341296811635398,0.38692199885845185,0.15167406056148208,0.2,0.3578,,,,,,,,,,,,,,,,
3,1,0.0,,,,,,,,,,0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3315840840743095,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.5998782492403932,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,1,-0.11505640513298401,,,,,,,,,,,,,0.0,0.0,-0.0,0.34540000557899475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0808575512373005,0.2,0.3,0.0,0.365313,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.05854222377570701,0.2,0.3,0.0,0.541467,0.2,0.3578
