agent,time_step,Reward,Action_0_0,Action_0_1,Action_0_2,Action_1_0,Action_1_1,Action_1_2,Action_1_3,Action_2_0,Action_2_1,Action_3_0,Action_3_1,Action_3_2,Action_4_0,Action_4_1,Action_4_2,Action_4_3,state_0_0,state_0_1,state_0_2,state_0_3,state_0_4,state_0_5,state_0_6,state_0_7,state_1_0,state_1_1,state_1_2,state_1_3,state_1_4,state_1_5,state_1_6,state_1_7,state_2_0,state_2_1,state_2_2,state_2_3,state_2_4,state_2_5,state_3_0,state_3_1,state_3_2,state_3_3,state_3_4,state_3_5,state_3_6,state_3_7,state_4_0,state_4_1,state_4_2,state_4_3,state_4_4,state_4_5,state_4_6,state_4_7,next_state_0_0,next_state_0_1,next_state_0_2,next_state_0_3,next_state_0_4,next_state_0_5,next_state_0_6,next_state_0_7,next_state_1_0,next_state_1_1,next_state_1_2,next_state_1_3,next_state_1_4,next_state_1_5,next_state_1_6,next_state_1_7,next_state_2_0,next_state_2_1,next_state_2_2,next_state_2_3,next_state_2_4,next_state_2_5,next_state_3_0,next_state_3_1,next_state_3_2,next_state_3_3,next_state_3_4,next_state_3_5,next_state_3_6,next_state_3_7,next_state_4_0,next_state_4_1,next_state_4_2,next_state_4_3,next_state_4_4,next_state_4_5,next_state_4_6,next_state_4_7
0,0,0.10264674252102451,0.31850001215934753,1.0,0.0,,,,,,,,,,,,,,0.0,0.5558027261128102,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.4999967522897065,0.260515002310276,0.38,0.5,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,-0.0323921110128,,,,0.12939999997615814,0.0,0.0,0.43779999017715454,,,,,,,,,,,,,,,,,,0.0,-0.12275596695491882,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.13548334871619241,0.22458599999547005,0.3,0.0,0.2189,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,0,-0.01455679265246294,,,,,,,,0.9334999918937683,0.3633222979499921,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0613779834674594,0.2,0.138062473220997,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0677416743480962,0.28868249922990796,0.12339006911831854,0.2,0.3578,,,,,,,,,,,,,,,,
3,0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4059826320758295,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3542651959056508,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,0,-0.05658006946476,,,,,,,,,,,,,0.05979999899864197,0.0,0.0,0.6504999995231628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.029283843856261007,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.05108197466144302,0.21136199980974196,0.3,0.0,0.331755,0.2,0.3578
0,1,0.16247829609646622,-0.02559999935328964,0.20720000565052032,0.0,,,,,,,,,,,,,,0.0435,0.4999967522897065,0.260515002310276,0.38,0.5,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.765659659985894,0.25512552876221506,0.476576,0.6036,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,-0.0584628513168,,,,0.02649999968707562,0.0,-0.0,0.24150000512599945,,,,,,,,,,,,,,,,,,0.0435,-0.13548334871619241,0.22458599999547005,0.3,0.0,0.2189,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.07603393008922842,0.22962099993601442,0.3,0.0,0.33965,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,
2,1,-0.012006781312163753,,,,,,,,0.9200000166893006,0.32471070820610143,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.0677416743480962,0.28868249922990796,0.12339006911831854,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,-0.03801696504461421,0.3760825008153915,0.15139268168285622,0.2,0.3578,,,,,,,,,,,,,,,,
3,1,0.0,,,,,,,,,,0.0,-0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,0.3542651959056508,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.5856341870323004,0.2,0.3,0.0,0.0,0.2,0.3578,,,,,,,,
4,1,-0.09263620325791198,,,,,,,,,,,,,0.08169999718666077,0.0,-0.0,0.26759999990463257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0435,-0.05108197466144302,0.21136199980974196,0.3,0.0,0.331755,0.2,0.3578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087,0.04869630034815449,0.22688499927520753,0.3,0.0,0.46823099999999995,0.2,0.3578
